oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
629103400010558,44837680,2458202.881326674,58202.3768056,17.309664,0.021218318,0,zg,217.5668687,23.0623693,3.315,0.292,20180325376794,629,3,4,21.3,26.301308,0.03146354,-0.016502336,2.3224453e-05,30.0,1.043,1
629103400010558,45138987,2458205.89448201,58205.3898727,17.29507,0.021094544,32768,zg,217.5668376,23.0623623,1.551,0.098,20180328389803,629,3,4,19.63,25.908052,0.04147153,0.0044479873,9.736158e-05,30.0,1.019,1
629103400010558,45140253,2458205.907144355,58205.4025347,17.29657,0.021107178,0,zg,217.5668887,23.0623593,1.561,0.097,20180328402488,629,3,4,20.12,26.171574,0.043447617,-0.02576411,7.4020485e-05,30.0,1.011,1
629103400010558,45434089,2458208.8455753285,58208.3408912,17.418434,0.022201277,0,zg,217.5668603,23.0624224,1.25,0.173,20180331340880,629,3,4,19.31,26.171444,0.047961425,-0.017743394,0.00018868966,30.0,1.079,1
629103400010558,45438690,2458208.891594919,58208.3869097,17.414207,0.022161016,32768,zg,217.5668423,23.062425,0.39,0.098,20180331386817,629,3,4,18.91,25.931025,0.054512322,-0.005465011,0.00041877033,30.0,1.015,1
629103400010558,45736546,2458211.870211816,58211.365463,17.211334,0.020419246,32768,zg,217.5668211,23.0623604,1.225,0.018,20180403365451,629,3,4,19.73,26.326376,0.04591512,-0.013204384,0.00011330561,30.0,1.026,1
629103400010558,45738927,2458211.894020079,58211.3892708,17.132668,0.019836294,32768,zg,217.5668029,23.0623899,1.043,-0.019,20180403389120,629,3,4,19.59,26.319227,0.04710093,0.01627398,0.00013835137,30.0,1.01,1
629103400010558,46030209,2458214.8068947005,58214.3020949,17.288082,0.021035928,32768,zg,217.5666067,23.0623671,1.27,0.106,20180406302002,629,3,4,18.86,24.541595,0.050660092,-0.0010727597,0.0005325915,30.0,1.14,1
629103400010558,47531598,2458229.820859143,58229.3159838,17.269487,0.02088199,0,zg,217.5668669,23.0623893,2.625,0.203,20180421315972,629,3,4,21.88,26.353746,0.027522933,-0.1199008,1.812968e-05,30.0,1.026,1
629103400010558,47829032,2458232.7951774714,58232.2903241,17.190125,0.020257315,0,zg,217.5668642,23.0623936,3.175,0.297,20180424290312,629,3,4,21.26,26.286755,0.03205248,-0.032795865,2.5591902e-05,30.0,1.05,1
629103400010558,48129856,2458235.8033837467,58235.2985648,17.260588,0.020809356,32768,zg,217.5668354,23.0623532,3.227,0.275,20180427298518,629,3,4,20.35,26.308928,0.036344305,-0.009604198,4.7652957e-05,30.0,1.027,1
629103400010558,48133618,2458235.840999041,58235.3361806,17.296375,0.02110553,32768,zg,217.5668203,23.0623785,1.305,0.142,20180427336134,629,3,4,20.23,26.30552,0.039114002,-0.0033193105,6.1534665e-05,30.0,1.008,1
629103400010558,48232803,2458236.832836772,58236.3280324,17.247746,0.020705713,32768,zg,217.5669058,23.0623763,1.394,0.101,20180428328021,629,3,4,19.52,26.266157,0.0481562,0.017464435,0.00017586669,30.0,1.008,1
629103400010558,48232849,2458236.833299765,58236.3284954,17.110403,0.01967989,32768,zg,217.5668295,23.062382,0.998,0.08,20180428328484,629,3,4,19.58,26.263174,0.042771067,0.024536608,0.00012199437,30.0,1.008,1
629103400010558,48329829,2458237.803087933,58237.2982986,17.304405,0.021173496,32768,zg,217.5668411,23.0624067,1.153,0.18,20180429298299,629,3,4,19.31,26.133429,0.039449573,0.008788841,0.00014461405,30.0,1.022,2
629103400010558,48823409,2458242.7387907645,58242.2340972,17.307936,0.021203563,0,zg,217.566847,23.0623838,2.835,0.174,20180504234074,629,3,4,21.73,26.30815,0.03114278,-0.119143315,2.3990673e-05,30.0,1.115,1
629103400010558,49129262,2458245.797245598,58245.2926273,17.216087,0.020456025,32768,zg,217.5668666,23.0623948,1.4,0.087,20180507292593,629,3,4,19.6,24.742672,0.07055029,-0.025339833,0.00037844456,30.0,1.011,1
629103400010558,49433489,2458248.8394273142,58248.3348958,17.272984,0.020910708,32768,zg,217.56685,23.0623743,4.243,0.397,20180510334757,629,3,4,21.61,26.303251,0.02693823,-0.013188227,1.7725071e-05,30.0,1.029,1
629103400010558,50133886,2458255.843153604,58255.3388657,17.13602,0.019860173,0,zg,217.5668352,23.0623673,3.641,0.318,20180517338843,629,3,4,21.89,26.275753,0.023556834,-0.0372786,1.3367101e-05,30.0,1.065,1
629103400010558,51321458,2458267.718328516,58267.2145833,17.245392,0.02068686,32768,zg,217.5667887,23.062344,1.712,0.138,20180529214583,629,3,4,19.77,26.253191,0.04344009,0.008877378,0.00012315667,30.0,1.024,1
629103400010558,51927491,2458273.7783309035,58273.274919,17.233248,0.020590344,0,zg,217.5668606,23.0623851,3.733,0.266,20180604274907,629,3,4,22.11,26.3098,0.02757754,-0.050820902,1.810439e-05,30.0,1.04,1
629103400010558,52225789,2458276.7611287325,58276.2578935,17.293392,0.021080427,0,zg,217.5668783,23.062378,3.874,0.373,20180607257894,629,3,4,22.22,26.306784,0.025252223,-0.07420985,1.5378124e-05,30.0,1.029,1
629103400010558,52529696,2458279.800014826,58279.2969676,17.36582,0.021712227,0,zg,217.5668773,23.0624273,3.568,0.289,20180610296956,629,3,4,21.77,26.294682,0.025569903,-0.08479335,1.5670737e-05,30.0,1.123,1
629103400010558,52825512,2458282.7579842876,58282.2551273,17.400227,0.022029078,0,zg,217.5668744,23.0623537,3.541,0.547,20180613255127,629,3,4,21.82,26.272406,0.0254914,-0.04147273,1.5731592e-05,30.0,1.047,1
629103400010558,53421546,2458288.717916902,58288.215463,17.293453,0.021080935,0,zg,217.566854,23.0623722,3.427,0.4,20180619215451,629,3,4,21.59,26.310257,0.026107922,-0.04141037,1.6324075e-05,30.0,1.019,1
629103400010558,54017421,2458294.676241274,58294.174213,17.351845,0.021586657,0,zg,217.5668579,23.0624001,3.455,0.333,20180625174213,629,3,4,20.62,26.318817,0.034953274,-0.03900292,4.052972e-05,30.0,1.009,1
629103400010558,54619281,2458300.6943922644,58300.1928125,17.349232,0.021563375,0,zg,217.5668397,23.062389,2.741,0.411,20180701192766,629,3,4,21.95,26.268402,0.024000745,-0.08284461,1.3750951e-05,30.0,1.03,1
629103400010558,54921351,2458303.7148674554,58303.2135185,17.226072,0.020533891,0,zg,217.5668947,23.0624019,3.053,0.204,20180704213507,629,3,4,22.21,26.19174,0.024028301,-0.05167948,1.3845893e-05,30.0,1.078,1
629103400010558,55221895,2458306.7200745647,58306.2189583,17.243435,0.020671232,0,zg,217.566851,23.0623339,3.63,0.434,20180707218935,629,3,4,21.8,26.089582,0.025822083,-0.05035638,1.5829279e-05,30.0,1.112,1
629103400010558,55723269,2458311.7334196838,58311.2326968,17.255589,0.020768845,32768,zg,217.566851,23.062367,3.26,0.322,20180712232674,629,3,4,21.36,25.852312,0.03275488,-0.07775079,2.5869062e-05,30.0,1.208,1
629103400010558,56023192,2458314.7324067857,58314.2319213,17.236145,0.020613268,0,zg,217.5668726,23.0623699,2.674,0.092,20180715231887,629,3,4,21.3,26.109928,0.035523158,-0.103880614,3.0221323e-05,30.0,1.241,1
629103400010558,57724105,2458331.740196003,58331.2410532,17.179417,0.02017691,32768,zg,217.566836,23.0623886,2.437,0.311,20180801241030,629,3,4,20.77,25.985876,0.040351007,-0.010111425,4.43139e-05,30.0,1.665,1
629103400010558,58017836,2458334.6772845653,58334.1783681,17.234938,0.020603707,0,zg,217.5668373,23.0624256,3.203,0.259,20180804178356,629,3,4,21.62,26.17078,0.027238408,-0.047779378,1.7743005e-05,30.0,1.248,1
629103400010558,58317209,2458337.6707837214,58337.1720949,17.255579,0.020768765,32768,zg,217.5668035,23.0623845,3.184,0.488,20180807172083,629,3,4,21.42,26.225725,0.031138616,-0.00056535454,2.409217e-05,30.0,1.258,1
629103400010558,59320438,2458347.7023432483,58347.2043866,17.195137,0.020295262,0,zg,217.5668623,23.0623887,3.25,0.292,20180817204387,629,3,4,20.88,26.009195,0.032359462,-0.022383504,2.8099126e-05,30.0,1.757,1
629103400010558,60915785,2458363.6547906967,58363.1578588,17.150383,0.019963402,32768,zg,217.5668455,23.0623817,2.732,0.145,20180902157859,629,3,4,20.88,26.083277,0.033344172,-0.01354807,2.8574586e-05,30.0,1.703,1
629103400010558,71552947,2458470.0272781285,58469.5294792,17.337456,0.021459213,32768,zg,217.5668885,23.0623487,1.292,0.019,20181217529468,629,3,4,20.86,25.871847,0.06863627,-0.069653004,0.00012697656,30.0,1.596,1
629103400010558,71853806,2458473.0360816317,58472.5380671,17.314701,0.02126147,0,zg,217.5668627,23.0623675,3.441,0.216,20181220538056,629,3,4,21.29,26.255894,0.029220492,-0.06337171,2.1367372e-05,30.0,1.445,1
629103400010558,72652599,2458481.0246099415,58480.5259954,17.192019,0.020271633,0,zg,217.5668864,23.0623643,0.915,-0.001,20181228525984,629,3,4,20.17,26.253967,0.039207336,-0.06685311,6.6545e-05,30.0,1.373,1
629103400010558,73350650,2458488.0056694727,58487.5065046,17.236452,0.020615695,0,zg,217.5668731,23.0623564,3.111,0.313,20190104506493,629,3,4,21.73,26.250654,0.024680573,-0.040997155,1.4666842e-05,30.0,1.376,1
629103400010558,73751670,2458492.016190003,58491.5167014,17.173355,0.020131802,0,zg,217.5669305,23.0623485,2.072,-0.036,20190108516701,629,3,4,20.91,26.253626,0.038470045,-0.034757618,3.83695e-05,30.0,1.246,1
629103400010558,74052846,2458495.028194669,58494.5284606,17.319016,0.021298608,0,zg,217.5668651,23.0623773,2.903,0.159,20190111528449,629,3,4,21.82,26.312138,0.029881284,-0.10489983,2.159104e-05,30.0,1.162,1
629103400010558,74849436,2458502.9947504965,58502.4943634,17.304844,0.021177225,0,zg,217.566865,23.0623656,1.513,0.052,20190119494352,629,3,4,20.0,26.17886,0.041291136,-0.08355242,7.559918e-05,30.0,1.21,1
629103400010558,75148449,2458505.9851224474,58505.4844907,17.158182,0.020020124,0,zg,217.5668852,23.0624196,1.015,-0.012,20190122484491,629,3,4,19.38,26.293196,0.042624384,-0.044633403,0.00014661487,30.0,1.218,1
629103400010558,75352501,2458508.025809654,58507.5250116,17.312206,0.021240065,0,zg,217.5668963,23.0623582,1.39,0.038,20190124525000,629,3,4,20.33,26.332325,0.03722869,-0.06637823,5.2425516e-05,30.0,1.072,1
629103400010558,75751645,2458512.017579185,58511.5164583,17.388226,0.021917304,32768,zg,217.5668623,23.0623257,1.866,0.14,20190128516447,629,3,4,20.18,25.720627,0.042635653,-0.041860647,7.114214e-05,30.0,1.067,1
629103400010558,76847320,2458522.9751847615,58522.473206,17.402615,0.022051482,0,zg,217.5668571,23.0623686,3.701,0.388,20190208473206,629,3,4,21.71,26.286272,0.026838608,-0.072364956,1.710038e-05,30.0,1.097,1
629103400010558,76851892,2458523.020905837,58522.5189236,17.339018,0.021472964,0,zg,217.5668883,23.0624061,3.751,0.354,20190208518924,629,3,4,21.82,26.290295,0.024383744,-0.061682675,1.4176491e-05,30.0,1.021,1
629103400010558,77247035,2458526.9726354345,58526.4703588,17.297634,0.021116145,0,zg,217.5668897,23.0624073,1.607,0.013,20190212470312,629,3,4,20.75,26.07451,0.040181313,-0.0370812,4.3495074e-05,30.0,1.078,1
629103400010558,78443706,2458538.9401611094,58538.4370602,17.251945,0.020739453,32768,zg,217.5667936,23.0623774,0.383,0.127,20190224437049,629,3,4,18.54,24.467209,0.052110847,-0.036110774,0.00071695895,30.0,1.079,1
629103400010558,78741958,2458541.9228711626,58541.4195833,17.331684,0.021408627,0,zg,217.5668575,23.0623758,2.066,0.133,20190227419572,629,3,4,20.9,25.799595,0.037861567,-0.082811795,3.952956e-05,30.0,1.102,1
629103400010558,79335740,2458547.861041955,58547.3574074,17.22815,0.020550188,0,zg,217.5668571,23.0623429,2.909,0.269,20190305357407,629,3,4,21.54,26.215454,0.028022522,-0.029992396,1.9021712e-05,30.0,1.279,1
629103400010558,80244211,2458556.9462102302,58556.4421181,17.151272,0.019969847,0,zg,217.5668552,23.0623534,2.487,0.057,20190314442118,629,3,4,21.11,26.2674,0.034184862,-0.017097505,2.8759065e-05,30.0,1.011,1
629103400010558,80628800,2458560.7922661523,58560.2880093,17.215555,0.020451903,0,zg,217.5668954,23.0623614,0.982,-0.001,20190318288009,629,3,4,20.06,26.250813,0.04428215,-0.10857654,8.656498e-05,30.0,1.515,1
629103400010558,81345953,2458567.9640525654,58567.459537,17.120228,0.019748453,0,zg,217.566863,23.0623811,2.224,0.202,20190325459514,629,3,4,20.73,26.231634,0.033955514,-0.03800174,3.137231e-05,30.0,1.027,1
629103400010558,81833824,2458572.842894529,58572.3382407,17.128798,0.019808846,0,zg,217.5668447,23.062373,3.356,0.267,20190330338241,629,3,4,21.11,25.796207,0.03700211,-0.09989532,3.4248096e-05,30.0,1.093,1
629103400010558,82135200,2458575.8567257784,58575.3520023,17.071507,0.019415352,32768,zg,217.5668607,23.0623713,2.611,0.285,20190402351979,629,3,4,21.09,25.506626,0.053407103,-0.08991046,7.6141165e-05,30.0,1.048,1
629103400010558,82641776,2458580.922578976,58580.4177662,17.064661,0.019369913,0,zg,217.5668722,23.0623653,2.433,0.26,20190407417292,629,3,4,21.51,26.073421,0.029339822,-0.07400494,2.1473264e-05,30.0,1.021,1
629103400010558,82937500,2458583.879848612,58583.375,17.017147,0.019063607,0,zg,217.5668491,23.0624039,1.636,-0.031,20190410375000,629,3,4,21.06,26.178848,0.034053776,-0.083113015,3.0165096e-05,30.0,1.009,1
629103400010558,83239915,2458586.904027869,58586.3991551,16.994884,0.018925395,0,zg,217.5668595,23.0623662,2.507,0.106,20190413399132,629,3,4,21.51,26.28504,0.031232553,-0.104711495,2.4260655e-05,30.0,1.019,1
629103400010558,84029089,2458594.7957677585,58594.2908912,16.994486,0.018922944,0,zg,217.5668763,23.0623673,1.124,0.06,20190421290880,629,3,4,19.92,26.260563,0.038128056,-0.052614983,6.7582296e-05,30.0,1.065,1
629103400010558,84329759,2458597.802448215,58597.2975926,17.024988,0.01911308,0,zg,217.566863,23.0623576,2.803,0.239,20190424297569,629,3,4,21.59,26.263935,0.026488794,-0.07861285,1.7167527e-05,30.0,1.04,1
629103400010558,84529668,2458599.8018719032,58599.2966898,16.992844,0.018912889,0,zg,217.5668636,23.0623909,3.0,0.282,20190426296609,629,3,4,22.63,27.47699,0.020040171,-0.089715876,1.0020082e-05,90.0,1.033,2
629103400010558,85238116,2458606.885887028,58606.381169,17.036232,0.019184764,0,zg,217.5668629,23.0623616,2.272,0.149,20190503381146,629,3,4,21.89,26.238964,0.026343608,-0.092666805,1.7363744e-05,30.0,1.071,1
629103400010558,85829328,2458612.7978567886,58612.293287,17.03091,0.019150728,0,zg,217.566858,23.0623706,2.656,0.285,20190509293264,629,3,4,22.29,26.224422,0.024116242,-0.08309028,1.45968415e-05,30.0,1.009,1
629103400010558,86225197,2458616.756424852,58616.2519792,17.077042,0.01945233,0,zg,217.5668708,23.0623505,2.355,0.205,20190513251979,629,3,4,21.17,26.201008,0.030348262,-0.072343305,2.342828e-05,30.0,1.031,1
629103400010558,86527231,2458619.776652852,58619.2723148,17.055294,0.019308291,0,zg,217.5668597,23.0623625,1.237,0.118,20190516272257,629,3,4,19.9,26.233112,0.04134952,-0.050392743,8.5595326e-05,30.0,1.01,1
629103400010558,87925645,2458633.760162377,58633.2564583,17.038067,0.01919655,0,zg,217.5668558,23.0623783,3.271,0.404,20190530256458,629,3,4,21.89,26.258879,0.027019983,-0.09467364,1.8066197e-05,30.0,1.01,1
629103400010558,88227585,2458636.7793964893,58636.2758565,17.049404,0.019269852,0,zg,217.5668664,23.0623698,2.684,0.262,20190602275845,629,3,4,22.03,26.27819,0.0265563,-0.12754747,1.7841363e-05,30.0,1.032,1
629103400010558,88817869,2458642.681886449,58642.1786921,16.973352,0.018794848,0,zg,217.5668656,23.0623653,2.168,0.187,20190608178692,629,3,4,21.35,26.270536,0.027896643,-0.07846249,1.9958452e-05,30.0,1.034,1
629103400010558,88829887,2458642.8020642702,58642.2988773,16.960386,0.018717699,0,zg,217.5668686,23.0623857,2.746,0.322,20190608298877,629,3,4,22.13,26.27359,0.025158383,-0.08307352,1.5547035e-05,30.0,1.11,1
629103400010558,89123425,2458645.737262832,58645.2342593,17.00324,0.018976877,0,zg,217.5668695,23.0623669,2.557,0.315,20190611234259,629,3,4,21.0,26.261576,0.03439649,-0.08104144,3.168169e-05,30.0,1.016,1
629103400010558,89432006,2458648.822872671,58648.3200694,17.00444,0.018984314,0,zg,217.566874,23.0623705,2.589,0.204,20190614320069,629,3,4,20.23,26.187658,0.036414903,-0.07011899,5.3778786e-05,30.0,1.252,1
629103400010558,89719195,2458651.694566689,58651.191956,17.019127,0.019076062,0,zg,217.5668659,23.0623807,1.189,0.073,20190617191956,629,3,4,20.19,26.284904,0.038485717,-0.098042496,6.5779226e-05,30.0,1.008,1
629103400010558,90024335,2458654.7457563365,58654.2433565,17.075611,0.019442752,0,zg,217.5668476,23.062372,1.899,0.287,20190620243345,629,3,4,21.27,26.242416,0.03191366,-0.089601636,2.6683816e-05,30.0,1.058,1
629103400010558,90619068,2458660.692655482,58660.1906829,16.945799,0.018632207,0,zg,217.5668702,23.0623951,2.521,0.295,20190626190625,629,3,4,22.15,26.26222,0.025553536,-0.09429729,1.6602078e-05,30.0,1.014,1
629103400010558,90921499,2458663.716748069,58663.215,16.965334,0.018747013,0,zg,217.5668772,23.0623957,2.848,0.217,20190629215000,629,3,4,21.95,26.255608,0.024390604,-0.08950464,1.5185866e-05,30.0,1.051,1
629103400010558,91220651,2458666.708038148,58666.2065162,16.997322,0.01894036,0,zg,217.5668752,23.0623484,3.127,0.272,20190702206505,629,3,4,21.87,26.26865,0.025708938,-0.09416413,1.6897435e-05,30.0,1.051,1
629103400010558,91817888,2458672.6799497902,58672.1788889,17.052397,0.019289348,0,zg,217.5668488,23.0623923,2.215,0.386,20190708178877,629,3,4,21.45,26.233543,0.029058479,-0.07339749,2.1397815e-05,30.0,1.034,1
629103400010558,92130263,2458675.8034547907,58675.3026389,17.01181,0.01903017,0,zg,217.5668499,23.0623607,2.444,0.148,20190711302627,629,3,4,20.36,26.103384,0.040998425,-0.053913582,6.0309652e-05,30.0,1.693,1
629103400010558,92425740,2458678.757990108,58678.2574074,17.061771,0.019350836,0,zg,217.5668649,23.06237,1.757,0.176,20190714257407,629,3,4,20.56,26.221632,0.036392502,-0.07122973,4.1798212e-05,30.0,1.362,1
629103400010558,92717031,2458681.6706643994,58681.1703125,17.0183,0.019070845,0,zg,217.5668876,23.0623846,2.112,0.168,20190717170301,629,3,4,20.49,26.29457,0.033738468,-0.07333562,3.8345166e-05,30.0,1.059,1
629103400010558,93022653,2458684.7266485807,58684.2265394,17.056843,0.019318437,0,zg,217.5668466,23.0624033,1.594,0.13,20190720226481,629,3,4,20.88,26.232773,0.029927231,-0.07633958,2.5610621e-05,30.0,1.276,1
629103400010558,93819590,2458692.6953813657,58692.1959028,17.019012,0.019075342,0,zg,217.5668684,23.0623701,2.782,0.338,20190728195903,629,3,4,21.67,26.220676,0.026624866,-0.09106651,1.7618288e-05,30.0,1.232,1
629103400010558,94419771,2458698.6967309266,58698.1977199,16.99334,0.018915927,32768,zg,217.5668519,23.0623942,2.192,0.233,20190803197720,629,3,4,19.96,24.943888,0.07401394,-0.051534384,0.00032002231,30.0,1.33,1
629103400010558,95015434,2458704.6531596547,58704.1543403,16.970737,0.018779205,0,zg,217.5668591,23.0623712,2.196,0.147,20190809154329,629,3,4,20.97,27.22243,0.029030452,-0.07329614,2.1783602e-05,75.0,1.194,2
629103400010558,95415778,2458708.6560534514,58708.1577894,16.989346,0.018891519,0,zg,217.5668691,23.0623734,2.102,0.242,20190813157766,629,3,4,20.69,26.231066,0.03944345,-0.08857172,4.9441813e-05,30.0,1.259,1
629103400010558,96115646,2458715.654240106,58715.1564699,16.896498,0.01835318,0,zg,217.566859,23.0623783,2.294,0.236,20190820156470,629,3,4,21.61,26.192722,0.027920784,-0.06870579,2.0060928e-05,30.0,1.363,1
629103400010558,96415822,2458718.6557973945,58718.1582292,16.949303,0.01865262,0,zg,217.5668583,23.0623756,1.833,0.097,20190823158218,629,3,4,21.28,26.164772,0.031015666,-0.095696636,2.4554016e-05,30.0,1.433,1
629103400010558,96915535,2458723.65260573,58723.1553588,17.02452,0.01911012,0,zg,217.5668404,23.062407,2.009,0.226,20190828155359,629,3,4,21.13,26.088242,0.032342795,-0.0646333,2.714431e-05,30.0,1.524,1
629103400010558,97216152,2458726.658591406,58726.1615278,17.042816,0.019227149,0,zg,217.5668466,23.0624091,2.832,0.236,20190831161528,629,3,4,21.18,26.051584,0.03204609,-0.037357215,2.6772343e-05,30.0,1.672,1
629103400010558,97413340,2458728.630350577,58728.1334028,17.090809,0.019545259,0,zg,217.5668238,23.06241,2.812,0.271,20190902133391,629,3,4,20.69,26.044714,0.03673393,-0.06517889,4.0269242e-05,30.0,1.453,2
629103400010558,97515912,2458729.6560093225,58729.1591204,17.07875,0.019463792,32768,zg,217.5668675,23.0623843,2.282,0.103,20190903159097,629,3,4,20.6,25.83164,0.048432466,-0.057007518,7.1916395e-05,30.0,1.742,2
629103400010558,98015140,2458734.6480177534,58734.1514005,17.088993,0.019532926,0,zg,217.5668877,23.0623762,1.877,0.034,20190908151400,629,3,4,20.12,26.10688,0.040148027,-0.08293319,6.768154e-05,30.0,1.822,1
629103400010558,107657037,2458831.067878328,58830.5703704,17.246813,0.020698233,0,zg,217.5668715,23.0623964,2.406,0.134,20191213570359,629,3,4,20.02,26.35333,0.039077107,-0.076752484,6.677879e-05,30.0,1.346,1
629103400010558,108155153,2458836.0493921665,58835.5515394,17.155268,0.019998873,0,zg,217.5668749,23.0624046,1.579,-0.002,20191218551539,629,3,4,20.24,26.308449,0.042459235,-0.069862984,6.935066e-05,30.0,1.38,1
629103400010558,108448575,2458838.9838167457,58838.4857523,17.01934,0.019077407,32768,zg,217.5668777,23.0623797,0.681,-0.036,20191221485752,629,3,4,18.69,24.529907,0.047462836,-0.02187045,0.00047030798,30.0,2.04,1
629103400010558,109655927,2458851.0582599975,58850.5592708,17.206013,0.02037828,0,zg,217.5669017,23.0623508,1.166,-0.0,20200102559259,629,3,4,21.1,26.35916,0.032166384,-0.07448622,2.6825284e-05,30.0,1.143,1
629103400010558,109953874,2458854.0379772224,58853.53875,17.31813,0.02129098,0,zg,217.5668848,23.0623755,3.055,0.124,20200105538738,629,3,4,21.46,26.370584,0.029004598,-0.09262993,2.0801233e-05,30.0,1.187,1
629103400010558,110242004,2458856.9203740917,58856.4200463,17.257124,0.02078126,32768,zg,217.5668737,23.0623716,0.878,-0.014,20200108420046,629,3,4,19.86,28.014881,0.045183964,-0.069378264,0.000103153325,180.0,2.407,2
629103400010558,110254679,2458857.0462641353,58856.546794,17.362955,0.02168634,0,zg,217.56686,23.0624013,3.553,0.224,20200108546794,629,3,4,21.57,26.35183,0.027295277,-0.07908667,1.857729e-05,30.0,1.13,1
629103400010558,110943866,2458863.9387018476,58863.438669,17.37994,0.021840928,0,zg,217.5668784,23.062381,2.063,0.084,20200115438669,629,3,4,20.17,26.226212,0.041189518,-0.053633247,6.820427e-05,30.0,1.719,1
629103400010558,111844616,2458872.9469397054,58872.446169,17.506641,0.023081578,0,zg,217.5668999,23.0623478,4.233,0.216,20200124446157,629,3,4,21.29,26.156773,0.035548083,-0.103038594,3.2318552e-05,30.0,1.411,1
629103400010558,112149729,2458875.9983099457,58875.4972917,17.394943,0.021979704,0,zg,217.5669039,23.0623676,2.693,0.055,20200127497292,629,3,4,21.4,26.356504,0.02826947,-0.10185285,2.0033407e-05,30.0,1.123,1
629103400010558,112452548,2458879.0267475485,58878.5254861,17.371462,0.02176343,0,zg,217.5668945,23.0623962,2.527,0.148,20200130525486,629,3,4,21.18,26.382206,0.032711715,-0.08893844,2.6804175e-05,30.0,1.043,1
629103400010558,112750596,2458882.007458324,58881.5059606,17.47911,0.022798436,0,zg,217.5668637,23.0623283,3.924,0.352,20200202505961,629,3,4,21.72,26.371393,0.026838586,-0.08644053,1.7923714e-05,30.0,1.062,1
629103400010558,113046449,2458884.966219289,58884.4644907,17.421059,0.022226354,0,zg,217.5668837,23.0623367,1.65,0.029,20200205464479,629,3,4,20.68,26.367304,0.03461178,-0.082306206,3.5480403e-05,30.0,1.149,1
629103400010558,113347743,2458887.9793899753,58887.4774306,17.543907,0.023477424,0,zg,217.5668737,23.0623418,3.124,0.304,20200208477431,629,3,4,20.52,26.378569,0.03732774,-0.087968335,4.650356e-05,30.0,1.088,1
629103400010558,114445763,2458898.960392804,58898.4576389,17.541832,0.02345499,0,zg,217.5669189,23.062366,3.744,0.311,20200219457639,629,3,4,21.92,26.38799,0.028016107,-0.12225093,1.9415702e-05,30.0,1.066,1
629103400010558,115254135,2458907.044634019,58906.5413542,17.40251,0.022050494,0,zg,217.5668574,23.0623974,2.447,0.024,20200227541343,629,3,4,20.75,26.293453,0.03791162,-0.0645349,4.0840285e-05,30.0,1.039,1
629103400010558,115742984,2458911.933417797,58911.4298495,17.469856,0.022704994,0,zg,217.5668857,23.0623503,3.347,0.111,20200303429838,629,3,4,21.41,26.352354,0.028983315,-0.089377485,2.1045316e-05,30.0,1.052,1
629103400010558,116047960,2458914.983342372,58914.4796065,17.58664,0.023949698,32768,zg,217.5668649,23.0623825,2.245,0.244,20200306479595,629,3,4,20.94,26.091602,0.03493642,-0.0927206,3.33288e-05,30.0,1.008,1
629103400010558,116339572,2458917.8996158927,58917.3957292,17.546686,0.023507532,32768,zg,217.5670886,23.0622563,0.675,-0.037,20200309395729,629,3,4,17.59,25.157532,0.14702141,-0.07484402,0.013878024,30.0,1.088,1
629103400010558,118246606,2458936.970689603,58936.4660648,17.33424,0.021430993,0,zg,217.5668747,23.0624052,3.209,0.113,20200328466065,629,3,4,21.56,26.4161,0.048792675,-0.10701727,5.8737474e-05,30.0,1.05,1
629103400010558,118545502,2458939.959721375,58939.4550231,17.492287,0.02293298,32768,zg,217.5668387,23.0623547,1.501,0.214,20200331455012,629,3,4,20.3,25.02776,0.04348425,-0.05585621,7.766731e-05,30.0,1.045,1
629103400010558,118747806,2458941.9828082714,58941.4780671,17.366947,0.021722423,0,zg,217.5668668,23.0623385,3.07,0.086,20200402478044,629,3,4,21.51,26.319286,0.031133693,-0.082878284,2.4201552e-05,30.0,1.105,1
629103400010558,118942267,2458943.9274508185,58943.4226736,17.418806,0.022204828,0,zg,217.5668857,23.0623839,2.467,0.186,20200404422662,629,3,4,21.05,26.3319,0.033019025,-0.085612215,2.8683175e-05,30.0,1.019,1
629103400010558,120140010,2458955.9049896365,58955.4001042,17.38399,0.021878168,0,zg,217.5668795,23.0623969,2.425,0.095,20200416400093,629,3,4,21.6,26.367115,0.029727792,-0.1122285,2.2066846e-05,30.0,1.03,1
629103400010558,120236020,2458956.8650938813,58956.3602083,17.361073,0.02166936,32768,zg,217.56687,23.0623756,2.498,0.219,20200417360139,629,3,4,20.92,25.614092,0.045161005,-0.12881988,5.744101e-05,30.0,1.008,1
629103400010558,120833673,2458962.841593932,58962.3367361,17.319935,0.021306554,32768,zg,217.5668958,23.0623852,2.292,-0.029,20200423336678,629,3,4,21.23,26.4057,0.035549827,-0.16730973,3.2271804e-05,30.0,1.009,1
629103400010558,120929440,2458963.7992585152,58963.2944097,17.359577,0.02165591,0,zg,217.566855,23.062348,4.302,0.411,20200424294317,629,3,4,21.96,26.332455,0.027943982,-0.11326193,1.9435038e-05,30.0,1.041,1
